Date,Return,Return_Predicted,Movement_Predicted,Movement_Real,Hit,Investiment_Return
2021-04-05 07:40,-0.0006,0.02291,Up,Down,0,-0.0006
2021-04-05 07:45,0.00035,0.02365,Up,Up,1,0.00035
2021-04-05 07:50,-0.0002,0.02287,Up,Down,0,-0.0002
2021-04-05 07:55,0.00025,0.02322,Up,Up,1,0.00025
2021-04-05 08:00,0.00028,0.02368,Up,Up,1,0.00028
2021-04-05 08:05,0.00019,0.02359,Up,Up,1,0.00019
2021-04-05 08:10,0.00019,0.02309,Up,Up,1,0.00019
2021-04-05 08:15,-1.0,0.02282,Up,Down,0,-1.0
2021-04-05 08:20,0.00043,0.02275,Up,Up,1,0.00043
2021-04-05 08:25,9.99999,0.02293,Up,Up,1,9.99999
2021-04-05 08:30,-0.0003,0.02278,Up,Down,0,-0.0003
2021-04-05 08:35,-8.0,0.02298,Up,Down,0,-8.0
2021-04-05 08:40,-0.0002,0.02286,Up,Down,0,-0.0002
2021-04-05 08:45,-0.0004,0.02283,Up,Down,0,-0.0004
2021-04-05 08:50,0.00014,0.02301,Up,Up,1,0.00014
2021-04-05 08:55,0.00011,0.023,Up,Up,1,0.00011
2021-04-05 09:00,-0.0001,0.02281,Up,Down,0,-0.0001
2021-04-05 09:05,-0.0001,0.02283,Up,Down,0,-0.0001
2021-04-05 09:10,-0.0001,0.02283,Up,Down,0,-0.0001
2021-04-05 09:15,-0.0002,0.02289,Up,Down,0,-0.0002
2021-04-05 09:20,3.99999,0.02307,Up,Up,1,3.99999
2021-04-05 09:25,0.0,0.02304,Up,Down,0,0.0
2021-04-05 09:30,3.0,0.02313,Up,Up,1,3.0
2021-04-05 09:35,-0.0001,0.02316,Up,Down,0,-0.0001
2021-04-05 09:40,-5.9999,0.02314,Up,Down,0,-5.9999
2021-04-05 09:45,0.00012,0.02288,Up,Up,1,0.00012
2021-04-05 09:50,-0.0001,0.0228,Up,Down,0,-0.0001
2021-04-05 09:55,-0.0002,0.02265,Up,Down,0,-0.0002
2021-04-05 10:00,0.00021,0.02279,Up,Up,1,0.00021
2021-04-05 10:05,0.00015,0.02268,Up,Up,1,0.00015
2021-04-05 10:10,9.99999,0.02259,Up,Up,1,9.99999
2021-04-05 10:15,0.00015,0.02018,Up,Up,1,0.00015
2021-04-05 10:20,0.00028,0.02267,Up,Up,1,0.00028
2021-04-05 10:25,-8.0,0.02293,Up,Down,0,-8.0
2021-04-05 10:30,0.00012,0.02274,Up,Up,1,0.00012
2021-04-05 10:35,-1.0,0.02279,Up,Down,0,-1.0
2021-04-05 10:40,-3.9999,0.02272,Up,Down,0,-3.9999
2021-04-05 10:45,0.0002,0.02264,Up,Up,1,0.0002
2021-04-05 10:50,0.00012,0.02262,Up,Up,1,0.00012
2021-04-05 10:55,0.00014,0.02269,Up,Up,1,0.00014
2021-04-05 11:00,9.99999,0.02268,Up,Up,1,9.99999
2021-04-05 11:05,0.00014,0.02256,Up,Up,1,0.00014
2021-04-05 11:10,0.00015,0.02261,Up,Up,1,0.00015
2021-04-05 11:15,9.99999,0.02278,Up,Up,1,9.99999
2021-04-05 11:20,9.99999,0.02266,Up,Up,1,9.99999
2021-04-05 11:25,7.0,0.02279,Up,Up,1,7.0
2021-04-05 11:30,1.0,0.02305,Up,Up,1,1.0
2021-04-05 11:35,-5.0,0.02317,Up,Down,0,-5.0
2021-04-05 11:40,-2.9999,0.02307,Up,Down,0,-2.9999
2021-04-05 11:45,-1.0,0.02297,Up,Down,0,-1.0
2021-04-05 11:50,0.00019,0.02323,Up,Up,1,0.00019
2021-04-05 11:55,-0.0001,0.02293,Up,Down,0,-0.0001
2021-04-05 12:00,3.99999,0.02324,Up,Up,1,3.99999
2021-04-05 12:05,0.00031,0.02274,Up,Up,1,0.00031
2021-04-05 12:10,0.00014,0.02294,Up,Up,1,0.00014
2021-04-05 12:15,4.0,0.02307,Up,Up,1,4.0
2021-04-05 12:20,-5.9999,0.02325,Up,Down,0,-5.9999
2021-04-05 12:25,0.00035,0.02288,Up,Up,1,0.00035
2021-04-05 12:30,0.00119,0.02316,Up,Up,1,0.00119
2021-04-05 12:35,8.0,0.02399,Up,Up,1,8.0
2021-04-05 12:40,-6.0,0.02404,Up,Down,0,-6.0
2021-04-05 12:45,0.00028,0.02337,Up,Up,1,0.00028
2021-04-05 12:50,-0.0001,0.02376,Up,Down,0,-0.0001
2021-04-05 12:55,-7.0,0.02311,Up,Down,0,-7.0
2021-04-05 13:00,0.00019,0.02364,Up,Up,1,0.00019
2021-04-05 13:05,0.00022,0.02304,Up,Up,1,0.00022
2021-04-05 13:10,-0.0001,0.02307,Up,Down,0,-0.0001
2021-04-05 13:15,0.00019,0.02306,Up,Up,1,0.00019
2021-04-05 13:20,-8.9999,0.02273,Up,Down,0,-8.9999
2021-04-05 13:25,5.99999,0.02295,Up,Up,1,5.99999
2021-04-05 13:30,4.0,0.02373,Up,Up,1,4.0
2021-04-05 13:35,0.00043,0.02323,Up,Up,1,0.00043
2021-04-05 13:40,0.00069,0.02361,Up,Up,1,0.00069
2021-04-05 13:45,0.00041,0.02398,Up,Up,1,0.00041
2021-04-05 13:50,-0.0001,0.02318,Up,Down,0,-0.0001
2021-04-05 13:55,0.00046,0.02355,Up,Up,1,0.00046
2021-04-05 14:00,0.00021,0.02415,Up,Up,1,0.00021
2021-04-05 14:05,-0.0002,0.02329,Up,Down,0,-0.0002
2021-04-05 14:10,0.00053,0.02357,Up,Up,1,0.00053
2021-04-05 14:15,0.0001,0.02321,Up,Up,1,0.0001
2021-04-05 14:20,0.00036,0.02303,Up,Up,1,0.00036
2021-04-05 14:25,-0.0001,0.02306,Up,Down,0,-0.0001
2021-04-05 14:30,-0.0001,0.02321,Up,Down,0,-0.0001
2021-04-05 14:35,-0.0001,0.02334,Up,Down,0,-0.0001
2021-04-05 14:40,-0.0001,0.02349,Up,Down,0,-0.0001
2021-04-05 14:45,-0.0003,0.02333,Up,Down,0,-0.0003
2021-04-05 14:50,-0.0003,0.02352,Up,Down,0,-0.0003
2021-04-05 14:55,-0.0001,0.02332,Up,Down,0,-0.0001
2021-04-05 15:00,0.00049,0.02323,Up,Up,1,0.00049
2021-04-05 15:05,9.0,0.02273,Up,Up,1,9.0
2021-04-05 15:10,0.00059,0.02289,Up,Up,1,0.00059
2021-04-05 15:15,0.00026,0.02304,Up,Up,1,0.00026
2021-04-05 15:20,-4.0,0.02293,Up,Down,0,-4.0
2021-04-05 15:25,7.0,0.02272,Up,Up,1,7.0
2021-04-05 15:30,-1.0,0.02254,Up,Down,0,-1.0
2021-04-05 15:35,-9.9999,0.02261,Up,Down,0,-9.9999
2021-04-05 15:40,2.0,0.02276,Up,Up,1,2.0
2021-04-05 15:45,-2.9999,0.02267,Up,Down,0,-2.9999
2021-04-05 15:50,-0.0001,0.02249,Up,Down,0,-0.0001
2021-04-05 15:55,7.0,0.0228,Up,Up,1,7.0
2021-04-05 16:00,-4.0,0.02247,Up,Down,0,-4.0
2021-04-05 16:05,0.0,0.02263,Up,Down,0,0.0
2021-04-05 16:10,0.00012,0.02246,Up,Up,1,0.00012
2021-04-05 16:15,0.00031,0.02241,Up,Up,1,0.00031
2021-04-05 16:20,9.0,0.02257,Up,Up,1,9.0
2021-04-05 16:25,-7.0,0.02267,Up,Down,0,-7.0
2021-04-05 16:30,-3.0,0.02243,Up,Down,0,-3.0
2021-04-05 16:35,5.0,0.02248,Up,Up,1,5.0
2021-04-05 16:40,5.0,0.02265,Up,Up,1,5.0
2021-04-05 16:45,-1.0,0.02236,Up,Down,0,-1.0
2021-04-05 16:50,4.99999,0.02243,Up,Up,1,4.99999
2021-04-05 16:55,-0.0001,0.02239,Up,Down,0,-0.0001
2021-04-05 17:00,4.0,0.02274,Up,Up,1,4.0
2021-04-05 17:05,-2.0,0.02262,Up,Down,0,-2.0
2021-04-05 17:10,0.00041,0.02258,Up,Up,1,0.00041
2021-04-05 17:15,-0.0001,0.02266,Up,Down,0,-0.0001
2021-04-05 17:20,-9.9999,0.02269,Up,Down,0,-9.9999
2021-04-05 17:25,-2.0,0.02251,Up,Down,0,-2.0
2021-04-05 17:30,-0.0001,0.02249,Up,Down,0,-0.0001
2021-04-05 17:35,-1.9999,0.02257,Up,Down,0,-1.9999
2021-04-05 17:40,-0.0001,0.02242,Up,Down,0,-0.0001
2021-04-05 17:45,-9.9999,0.02271,Up,Down,0,-9.9999
2021-04-05 17:50,-2.0,0.02245,Up,Down,0,-2.0
2021-04-05 17:55,-2.9999,0.02258,Up,Down,0,-2.9999
2021-04-05 18:00,0.0,0.02223,Up,Down,0,0.0
2021-04-05 18:05,-0.0001,0.02233,Up,Down,0,-0.0001
2021-04-05 18:10,0.0001,0.02246,Up,Up,1,0.0001
2021-04-05 18:15,-0.0001,0.0226,Up,Down,0,-0.0001
2021-04-05 18:20,4.99999,0.02288,Up,Up,1,4.99999
2021-04-05 18:25,-9.9999,0.02235,Up,Down,0,-9.9999
2021-04-05 18:30,2.99999,0.02238,Up,Up,1,2.99999
2021-04-05 18:35,8.0,0.0225,Up,Up,1,8.0
2021-04-05 18:40,-1.9999,0.02257,Up,Down,0,-1.9999
2021-04-05 18:45,-8.0,0.02248,Up,Down,0,-8.0
2021-04-05 18:50,4.99999,0.02269,Up,Up,1,4.99999
2021-04-05 18:55,0.0,0.02304,Up,Down,0,0.0
2021-04-05 19:00,-1.9999,0.0227,Up,Down,0,-1.9999
2021-04-05 19:05,1.0,0.02245,Up,Up,1,1.0
2021-04-05 19:10,-9.9999,0.0226,Up,Down,0,-9.9999
2021-04-05 19:15,9.99999,0.02271,Up,Up,1,9.99999
2021-04-05 19:20,-0.0001,0.02252,Up,Down,0,-0.0001
2021-04-05 19:25,-5.0,0.02257,Up,Down,0,-5.0
2021-04-05 19:30,0.00022,0.02256,Up,Up,1,0.00022
2021-04-05 19:35,0.0,0.02245,Up,Down,0,0.0
2021-04-05 19:40,-5.0,0.02234,Up,Down,0,-5.0
2021-04-05 19:45,0.00011,0.0226,Up,Up,1,0.00011
2021-04-05 19:50,0.00022,0.02245,Up,Up,1,0.00022
2021-04-05 19:55,-0.0002,0.02278,Up,Down,0,-0.0002
2021-04-05 20:00,-2.9999,0.0225,Up,Down,0,-2.9999
2021-04-05 20:05,-0.0001,0.02237,Up,Down,0,-0.0001
2021-04-05 20:10,7.0,0.0195,Up,Up,1,7.0
2021-04-05 20:15,1.0,0.01616,Up,Up,1,1.0
2021-04-05 20:20,3.99999,0.01574,Up,Up,1,3.99999
2021-04-05 20:25,-3.9999,0.02235,Up,Down,0,-3.9999
2021-04-05 20:30,-1.0,0.01575,Up,Down,0,-1.0
2021-04-05 20:35,1.99999,0.01615,Up,Up,1,1.99999
2021-04-05 20:40,0.00012,0.02184,Up,Up,1,0.00012
2021-04-05 20:45,4.0,0.02232,Up,Up,1,4.0
2021-04-05 20:50,3.99999,0.02238,Up,Up,1,3.99999
2021-04-05 20:55,-7.0,0.02239,Up,Down,0,-7.0
2021-04-05 21:00,0.0,0.01597,Up,Down,0,0.0
2021-04-05 21:05,0.0,0.01678,Up,Down,0,0.0
2021-04-05 21:10,5.0,-0.0011,Down,Up,0,0.0
2021-04-05 21:15,0.0,0.01272,Up,Down,0,0.0
2021-04-05 21:20,2.99999,-0.0011,Down,Up,0,0.0
2021-04-05 21:25,2.99999,0.01574,Up,Up,1,2.99999
2021-04-05 21:30,1.0,0.01771,Up,Up,1,1.0
2021-04-05 21:35,-7.0,0.0223,Up,Down,0,-7.0
2021-04-05 21:40,0.0,0.02236,Up,Down,0,0.0
2021-04-05 21:45,1.0,0.02007,Up,Up,1,1.0
2021-04-05 21:50,1.99999,0.01928,Up,Up,1,1.99999
2021-04-05 21:55,9.99999,0.01654,Up,Up,1,9.99999
2021-04-05 22:00,-1.0,0.02237,Up,Down,0,-1.0
2021-04-05 22:05,-8.9999,0.02238,Up,Down,0,-8.9999
2021-04-05 22:10,-1.0,0.02239,Up,Down,0,-1.0
2021-04-05 22:15,5.0,0.01928,Up,Up,1,5.0
2021-04-05 22:20,-1.9999,0.01752,Up,Down,0,-1.9999
2021-04-05 22:25,-3.0,0.01575,Up,Down,0,-3.0
2021-04-05 22:30,2.0,0.02232,Up,Up,1,2.0
2021-04-05 22:35,4.0,0.02233,Up,Up,1,4.0
2021-04-05 22:40,8.99999,0.0223,Up,Up,1,8.99999
2021-04-05 22:45,4.99999,0.0223,Up,Up,1,4.99999
2021-04-05 22:50,-3.9999,0.01967,Up,Down,0,-3.9999
2021-04-05 22:55,9.99999,0.01573,Up,Up,1,9.99999
2021-04-05 23:00,4.0,0.0223,Up,Up,1,4.0
2021-04-05 23:05,-1.9999,0.02229,Up,Down,0,-1.9999
2021-04-05 23:10,7.99999,0.02202,Up,Up,1,7.99999
2021-04-05 23:15,0.00011,0.01927,Up,Up,1,0.00011
2021-04-05 23:20,0.0,0.02237,Up,Down,0,0.0
2021-04-05 23:25,1.0,0.01731,Up,Up,1,1.0
2021-04-05 23:30,-8.9999,0.02236,Up,Down,0,-8.9999
2021-04-05 23:35,0.0,0.02237,Up,Down,0,0.0
2021-04-05 23:40,1.99999,0.02103,Up,Up,1,1.99999
2021-04-05 23:45,0.00014,0.02233,Up,Up,1,0.00014
2021-04-05 23:50,-2.0,0.02242,Up,Down,0,-2.0
2021-04-05 23:55,0.00016,0.02233,Up,Up,1,0.00016
2021-04-06 00:00,0.00014,0.02261,Up,Up,1,0.00014
2021-04-06 00:05,-0.0001,0.02247,Up,Down,0,-0.0001
2021-04-06 00:10,-4.9999,0.02261,Up,Down,0,-4.9999
2021-04-06 00:15,-0.0001,0.0226,Up,Down,0,-0.0001
2021-04-06 00:20,5.0,0.02248,Up,Up,1,5.0
2021-04-06 00:25,-0.0001,0.0227,Up,Down,0,-0.0001
2021-04-06 00:30,-0.0001,0.02255,Up,Down,0,-0.0001
2021-04-06 00:35,-0.0001,0.02248,Up,Down,0,-0.0001
2021-04-06 00:40,0.00011,0.02246,Up,Up,1,0.00011
2021-04-06 00:45,-5.9999,0.02247,Up,Down,0,-5.9999
2021-04-06 00:50,1.99999,0.02245,Up,Up,1,1.99999
2021-04-06 00:55,0.00022,0.0225,Up,Up,1,0.00022
2021-04-06 01:00,-0.0001,0.02257,Up,Down,0,-0.0001
2021-04-06 01:05,-0.0001,0.02259,Up,Down,0,-0.0001
2021-04-06 01:10,1.0,0.02251,Up,Up,1,1.0
2021-04-06 01:15,8.99999,0.02252,Up,Up,1,8.99999
2021-04-06 01:20,-0.0001,0.02271,Up,Down,0,-0.0001
2021-04-06 01:25,-0.0001,0.02259,Up,Down,0,-0.0001
2021-04-06 01:30,-0.0001,0.02256,Up,Down,0,-0.0001
2021-04-06 01:35,0.00014,0.02257,Up,Up,1,0.00014
2021-04-06 01:40,4.0,0.02244,Up,Up,1,4.0
2021-04-06 01:45,1.0,0.02238,Up,Up,1,1.0
2021-04-06 01:50,-0.0001,0.02243,Up,Down,0,-0.0001
2021-04-06 01:55,-5.9999,0.02266,Up,Down,0,-5.9999
2021-04-06 02:00,4.0,0.0225,Up,Up,1,4.0
2021-04-06 02:05,8.0,0.0225,Up,Up,1,8.0
2021-04-06 02:10,-4.0,0.02236,Up,Down,0,-4.0
2021-04-06 02:15,-0.0005,0.02239,Up,Down,0,-0.0005
2021-04-06 02:20,-0.0002,0.02286,Up,Down,0,-0.0002
2021-04-06 02:25,0.00013,0.02267,Up,Up,1,0.00013
2021-04-06 02:30,6.0,0.02273,Up,Up,1,6.0
2021-04-06 02:35,7.99999,0.02274,Up,Up,1,7.99999
2021-04-06 02:40,0.00012,0.02346,Up,Up,1,0.00012
2021-04-06 02:45,-0.0001,0.02382,Up,Down,0,-0.0001
2021-04-06 02:50,0.00014,0.02305,Up,Up,1,0.00014
2021-04-06 02:55,-0.0002,0.02306,Up,Down,0,-0.0002
2021-04-06 03:00,3.99999,0.02272,Up,Up,1,3.99999
2021-04-06 03:05,-4.9999,0.02312,Up,Down,0,-4.9999
2021-04-06 03:10,-8.0,0.02332,Up,Down,0,-8.0
2021-04-06 03:15,-2.9999,0.02247,Up,Down,0,-2.9999
2021-04-06 03:20,-0.0002,0.02245,Up,Down,0,-0.0002
2021-04-06 03:25,-9.9999,0.02267,Up,Down,0,-9.9999
2021-04-06 03:30,1.99999,0.02255,Up,Up,1,1.99999
2021-04-06 03:35,-0.0001,0.02256,Up,Down,0,-0.0001
2021-04-06 03:40,6.0,0.02246,Up,Up,1,6.0
2021-04-06 03:45,0.00012,0.02264,Up,Up,1,0.00012
2021-04-06 03:50,-4.0,0.02243,Up,Down,0,-4.0
2021-04-06 03:55,0.0,0.0225,Up,Down,0,0.0
2021-04-06 04:00,0.00014,0.02239,Up,Up,1,0.00014
2021-04-06 04:05,7.0,0.02236,Up,Up,1,7.0
2021-04-06 04:10,8.0,0.02252,Up,Up,1,8.0
2021-04-06 04:15,-4.0,0.02238,Up,Down,0,-4.0
2021-04-06 04:20,0.00012,0.02275,Up,Up,1,0.00012
2021-04-06 04:25,0.00011,0.02255,Up,Up,1,0.00011
2021-04-06 04:30,0.00015,0.02256,Up,Up,1,0.00015
2021-04-06 04:35,-4.0,0.02268,Up,Down,0,-4.0
2021-04-06 04:40,-0.0001,0.02235,Up,Down,0,-0.0001
2021-04-06 04:45,-9.0,0.02257,Up,Down,0,-9.0
2021-04-06 04:50,-5.9999,0.02255,Up,Down,0,-5.9999
2021-04-06 04:55,0.00024,0.02261,Up,Up,1,0.00024
2021-04-06 05:00,0.00019,0.02264,Up,Up,1,0.00019
2021-04-06 05:05,-0.0001,0.0226,Up,Down,0,-0.0001
2021-04-06 05:10,-5.9999,0.02268,Up,Down,0,-5.9999
2021-04-06 05:15,8.99999,0.02295,Up,Up,1,8.99999
2021-04-06 05:20,0.0,0.02248,Up,Down,0,0.0
2021-04-06 05:25,9.99999,0.0225,Up,Up,1,9.99999
2021-04-06 05:30,-0.0001,0.02269,Up,Down,0,-0.0001
2021-04-06 05:35,0.00015,0.02245,Up,Up,1,0.00015
2021-04-06 05:40,0.00014,0.02254,Up,Up,1,0.00014
2021-04-06 05:45,-0.0001,0.02291,Up,Down,0,-0.0001
2021-04-06 05:50,8.99999,0.02266,Up,Up,1,8.99999
2021-04-06 05:55,9.99999,0.02294,Up,Up,1,9.99999
2021-04-06 06:00,2.99999,0.02371,Up,Up,1,2.99999
2021-04-06 06:05,0.00035,0.02287,Up,Up,1,0.00035
2021-04-06 06:10,-0.0002,0.02338,Up,Down,0,-0.0002
2021-04-06 06:15,-1.9999,0.02307,Up,Down,0,-1.9999
2021-04-06 06:20,0.0,0.02297,Up,Down,0,0.0
2021-04-06 06:25,-9.9999,0.02273,Up,Down,0,-9.9999
2021-04-06 06:30,-0.0003,0.02279,Up,Down,0,-0.0003
2021-04-06 06:35,-0.0001,0.02283,Up,Down,0,-0.0001
2021-04-06 06:40,0.00012,0.02293,Up,Up,1,0.00012
2021-04-06 06:45,-0.0003,0.02304,Up,Down,0,-0.0003
2021-04-06 06:50,9.99999,0.02296,Up,Up,1,9.99999
2021-04-06 06:55,-0.0001,0.02322,Up,Down,0,-0.0001
2021-04-06 07:00,-5.9999,0.02321,Up,Down,0,-5.9999
2021-04-06 07:05,-0.0003,0.02365,Up,Down,0,-0.0003
2021-04-06 07:10,0.00012,0.02331,Up,Up,1,0.00012
2021-04-06 07:15,0.00047,0.02307,Up,Up,1,0.00047
2021-04-06 07:20,0.00032,0.02289,Up,Up,1,0.00032
2021-04-06 07:25,1.0,0.02299,Up,Up,1,1.0
2021-04-06 07:30,0.00031,0.02354,Up,Up,1,0.00031
2021-04-06 07:35,0.0,0.02286,Up,Down,0,0.0
2021-04-06 07:40,0.0006,0.02362,Up,Up,1,0.0006
2021-04-06 07:45,-7.9999,0.02315,Up,Down,0,-7.9999
2021-04-06 07:50,0.00029,0.02378,Up,Up,1,0.00029
2021-04-06 07:55,-0.0001,0.0231,Up,Down,0,-0.0001
2021-04-06 08:00,-0.0002,0.02346,Up,Down,0,-0.0002
2021-04-06 08:05,-0.0001,0.02294,Up,Down,0,-0.0001
2021-04-06 08:10,-0.0005,0.02331,Up,Down,0,-0.0005
2021-04-06 08:15,-0.0001,0.0233,Up,Down,0,-0.0001
2021-04-06 08:20,-0.0003,0.02351,Up,Down,0,-0.0003
2021-04-06 08:25,-9.0,0.02325,Up,Down,0,-9.0
2021-04-06 08:30,-0.0006,0.02324,Up,Down,0,-0.0006
2021-04-06 08:35,0.00019,0.02424,Up,Up,1,0.00019
2021-04-06 08:40,0.00074,0.02354,Up,Up,1,0.00074
2021-04-06 08:45,0.00091,0.02355,Up,Up,1,0.00091
2021-04-06 08:50,-0.0002,0.02361,Up,Down,0,-0.0002
2021-04-06 08:55,-4.9999,0.02357,Up,Down,0,-4.9999
2021-04-06 09:00,0.00038,0.02398,Up,Up,1,0.00038
2021-04-06 09:05,0.00014,0.02336,Up,Up,1,0.00014
2021-04-06 09:10,2.99999,0.02389,Up,Up,1,2.99999
2021-04-06 09:15,-0.0003,0.02301,Up,Down,0,-0.0003
2021-04-06 09:20,-0.0003,0.02345,Up,Down,0,-0.0003
2021-04-06 09:25,0.00011,0.02367,Up,Up,1,0.00011
2021-04-06 09:30,-0.0004,0.02314,Up,Down,0,-0.0004
2021-04-06 09:35,-5.9999,0.02308,Up,Down,0,-5.9999
2021-04-06 09:40,0.00053,0.02272,Up,Up,1,0.00053
2021-04-06 09:45,-0.0001,0.023,Up,Down,0,-0.0001
2021-04-06 09:50,0.00011,0.02336,Up,Up,1,0.00011
2021-04-06 09:55,2.99999,0.02311,Up,Up,1,2.99999
2021-04-06 10:00,0.00051,0.02291,Up,Up,1,0.00051
2021-04-06 10:05,-0.0005,0.023,Up,Down,0,-0.0005
2021-04-06 10:10,-4.0,0.02358,Up,Down,0,-4.0
2021-04-06 10:15,-0.0002,0.02286,Up,Down,0,-0.0002
2021-04-06 10:20,-0.0001,0.02272,Up,Down,0,-0.0001
2021-04-06 10:25,-0.0004,0.02286,Up,Down,0,-0.0004
2021-04-06 10:30,0.00028,0.02319,Up,Up,1,0.00028
2021-04-06 10:35,0.00026,0.02289,Up,Up,1,0.00026
2021-04-06 10:40,-7.0,0.0228,Up,Down,0,-7.0
2021-04-06 10:45,-4.9999,0.02294,Up,Down,0,-4.9999
2021-04-06 10:50,2.99999,0.02304,Up,Up,1,2.99999
2021-04-06 10:55,-0.0002,0.0229,Up,Down,0,-0.0002
2021-04-06 11:00,7.0,0.02345,Up,Up,1,7.0
2021-04-06 11:05,4.0,0.02337,Up,Up,1,4.0
2021-04-06 11:10,-0.0001,0.02272,Up,Down,0,-0.0001
2021-04-06 11:15,0.0,0.02287,Up,Down,0,0.0
